window_id;n_likes;n_comments;window_name;window_card_image;window_badge_color;window_description;window_average_price;window_last_visit;window_high_light_1;window_high_light_2;window_high_light_3;image_list;carousel_interval;window_category;window_product_type;window_comments
833;460;5;teste_833;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_833;5355;844;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-410;dddd|aaa|kkk
834;460;5;teste_834;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_834;5361;845;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-410,5;aaaaa|bbbbb|ccccc
835;461;5;teste_835;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_835;5368;846;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-411;dddd|aaa|kkk
836;461;5;teste_836;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_836;5374;847;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-411,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
837;462;5;teste_837;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_837;5380;848;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-412;aandekjh746|dbekhdb965
838;462;5;teste_838;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_838;5387;849;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-412,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
839;463;5;teste_839;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_839;5393;850;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-413;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
840;463;5;teste_840;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_840;5400;851;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-413,5;dddd|aaa|kkk
841;464;5;teste_841;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_841;5406;852;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-414;aaaaa|bbbbb|ccccc
842;464;5;teste_842;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_842;5413;853;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-414,5;dddd|aaa|kkk
843;465;5;teste_843;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_843;5419;854;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-415;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
844;465;5;teste_844;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_844;5425;855;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-415,5;aandekjh746|dbekhdb966
845;466;5;teste_845;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_845;5432;856;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-416;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
846;466;5;teste_846;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_846;5438;857;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-416,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
847;467;5;teste_847;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_847;5445;858;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-417;dddd|aaa|kkk
848;467;5;teste_848;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_848;5451;859;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-417,5;aaaaa|bbbbb|ccccc
849;468;5;teste_849;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_849;5458;860;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-418;dddd|aaa|kkk
850;468;5;teste_850;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_850;5464;861;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-418,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
851;469;5;teste_851;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_851;5470;862;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-419;aandekjh746|dbekhdb967
852;469;5;teste_852;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_852;5477;863;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-419,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
853;470;5;teste_853;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_853;5483;864;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-420;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
854;470;5;teste_854;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_854;5490;865;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-420,5;dddd|aaa|kkk
855;471;5;teste_855;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_855;5496;866;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-421;aaaaa|bbbbb|ccccc
856;471;5;teste_856;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_856;5503;867;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-421,5;dddd|aaa|kkk
857;472;5;teste_857;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_857;5509;868;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-422;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
858;472;5;teste_858;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_858;5515;869;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-422,5;aandekjh746|dbekhdb968
859;473;5;teste_859;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_859;5522;870;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-423;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
860;473;5;teste_860;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_860;5528;871;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-423,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
861;474;5;teste_861;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_861;5535;872;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-424;dddd|aaa|kkk
862;474;5;teste_862;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_862;5541;873;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-424,5;aaaaa|bbbbb|ccccc
863;475;5;teste_863;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_863;5548;874;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-425;dddd|aaa|kkk
864;475;5;teste_864;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_864;5554;875;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-425,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
865;476;5;teste_865;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_865;5560;876;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-426;aandekjh746|dbekhdb969
866;476;5;teste_866;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_866;5567;877;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-426,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
867;477;5;teste_867;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_867;5573;878;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-427;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
868;477;5;teste_868;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_868;5580;879;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-427,5;dddd|aaa|kkk
869;478;5;teste_869;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_869;5586;880;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-428;aaaaa|bbbbb|ccccc
870;478;5;teste_870;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_870;5593;881;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-428,5;dddd|aaa|kkk
871;479;5;teste_871;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_871;5599;882;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-429;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
872;479;5;teste_872;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_872;5605;883;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-429,5;aandekjh746|dbekhdb970
873;480;5;teste_873;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_873;5612;884;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-430;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
874;480;5;teste_874;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_874;5618;885;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-430,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
875;481;5;teste_875;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_875;5625;886;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-431;dddd|aaa|kkk
876;481;5;teste_876;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_876;5631;887;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-431,5;aaaaa|bbbbb|ccccc
877;482;5;teste_877;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_877;5638;888;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-432;dddd|aaa|kkk
878;482;5;teste_878;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_878;5644;889;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-432,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
879;483;5;teste_879;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_879;5650;890;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-433;aandekjh746|dbekhdb971
880;483;5;teste_880;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_880;5657;891;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-433,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
881;484;5;teste_881;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_881;5663;892;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-434;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
882;484;5;teste_882;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_882;5670;893;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-434,5;dddd|aaa|kkk
883;485;5;teste_883;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_883;5676;894;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-435;aaaaa|bbbbb|ccccc
884;485;5;teste_884;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_884;5683;895;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-435,5;dddd|aaa|kkk
885;486;5;teste_885;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_885;5689;896;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-436;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
886;486;5;teste_886;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_886;5695;897;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-436,5;aandekjh746|dbekhdb972
887;487;5;teste_887;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_887;5702;898;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-437;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
888;487;5;teste_888;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_888;5708;899;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-437,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
889;488;5;teste_889;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_889;5715;900;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-438;dddd|aaa|kkk
890;488;5;teste_890;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_890;5721;901;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-438,5;aaaaa|bbbbb|ccccc
891;489;5;teste_891;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_891;5728;902;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-439;dddd|aaa|kkk
892;489;5;teste_892;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_892;5734;903;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-439,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
893;490;5;teste_893;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_893;5740;904;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-440;aandekjh746|dbekhdb973
894;490;5;teste_894;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_894;5747;905;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-440,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
895;491;5;teste_895;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_895;5753;906;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-441;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
896;491;5;teste_896;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_896;5760;907;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-441,5;dddd|aaa|kkk
